"Q26","Q5Post","Student_ID","Q3Post","Q48","Intstr_Gender","Institution_ID","Calc_Grade","Instr_Age","Instr_Prep_Calc","Stud_Work","Stud_Extra","Instr_Withdraw","Instr_Fail","Instr_Pass","Q18Post_AskedQs","Q18Post_Listened","Q18Post_Applications","Q18Post_Time","Q18Post_ProblemSolver","Q18Post_Explanations","Q18Post_Appointments","Q18Post_Discouraged"
2,1,16730,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16785,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16379,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11228,4,3,0,32,NA,29,3,0,3,5,5,90,2,2,2,2,2,2,2,3
4,1,16396,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16791,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16812,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16660,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16378,1,3,1,32,NA,30,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16377,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16376,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16375,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
3,1,16636,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16512,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16597,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16748,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16604,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16663,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16374,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16386,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16373,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16811,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16440,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16831,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16617,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
3,1,16747,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16699,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16731,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16839,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16568,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16372,1,2,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16756,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16415,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16633,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16371,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16661,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16466,1,3,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16607,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16394,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16576,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11256,4,3,0,32,3.33,58,8,0,8,10,10,80,4,6,6,4,2,6,2,7
4,1,16622,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16828,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11274,4,3,0,32,NA,58,3,0,3,10,10,80,4,4,5,3,3,3,2,2
4,1,16503,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16370,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16434,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16502,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11342,4,2,1,32,NA,31,8,3,3,10,20,70,4,2,6,2,4,6,6,3
4,1,16492,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16772,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,16693,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16600,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11345,4,3,0,32,NA,58,8,0,8,10,10,80,4,4,4,5,4,4,2,5
4,1,16465,1,3,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16514,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
1,1,16528,1,1,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11232,3,3,0,32,NA,58,3,0,8,10,10,80,2,2,3,4,4,2,4,7
3,1,16745,1,2,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11260,2,2,1,32,NA,31,3,0,3,10,20,70,2,2,4,2,4,2,6,3
2,1,16620,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16487,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16531,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,11334,4,3,0,32,NA,58,3,0,8,10,10,80,2,2,2,2,2,2,2,3
4,1,16678,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16827,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16696,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16555,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16563,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,16591,1,2,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
3,1,16588,1,2,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16824,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,16605,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16610,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16704,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16740,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11259,3,3,0,32,2,58,18,0,3,10,10,80,6,2,6,4,2,4,2,5
3,1,16496,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16626,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11314,4,2,1,32,2.33,31,3,0,8,10,20,70,4,2,2,6,2,6,6,7
4,4,11283,4,3,0,32,NA,58,3,0,0,10,10,80,5,5,5,3,3,2,2,5
4,4,11263,4,3,0,32,0,58,3,0,8,10,10,80,3,5,3,3,7,7,5,7
4,4,11272,4,2,1,32,NA,24,3,0,3,5,10,85,6,6,6,6,6,6,6,7
4,1,16573,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16686,1,3,1,32,NA,29,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,11227,4,3,0,32,2,58,3,0,3,10,10,80,5,6,2,2,4,2,6,7
4,1,16477,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16818,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16550,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16744,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16583,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,16400,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11309,4,2,1,32,NA,31,3,3,3,10,20,70,6,6,6,6,6,6,6,6
4,1,16760,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16833,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16547,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16406,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,4,11284,4,2,0,32,NA,58,8,0,3,10,10,80,4,2,6,4,2,2,6,3
4,4,11357,4,2,0,32,NA,58,13,0,0,10,10,80,4,5,2,4,2,2,3,7
4,1,16829,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11247,4,3,1,32,NA,31,3,0,3,10,20,70,6,6,6,2,6,6,6,7
4,1,16491,1,2,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,4,11353,4,2,0,32,NA,58,3,0,3,10,10,80,6,6,6,6,6,6,6,7
4,1,16518,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,16657,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,16662,1,2,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16720,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11320,4,2,0,32,NA,58,13,0,3,10,10,80,2,2,2,4,4,2,4,7
4,1,16656,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16684,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16735,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16585,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16728,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16771,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11277,4,3,0,32,3,58,13,0,8,10,10,80,7,4,3,5,3,5,2,3
4,4,11341,4,3,0,32,NA,29,8,0,8,5,5,90,5,4,2,4,2,2,2,4
4,1,16451,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16511,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16677,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,3,11291,4,2,0,32,NA,58,3,0,8,10,10,80,4,2,3,4,5,2,4,3
4,1,16575,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16603,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16494,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16805,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11311,4,3,0,32,2,58,8,0,0,10,10,80,4,2,4,4,4,4,6,5
4,1,16651,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16647,1,2,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11297,4,3,0,32,3.33,58,3,0,8,10,10,80,2,6,2,6,6,6,6,7
2,1,16470,1,2,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,2,11279,2,2,1,32,NA,24,8,0,8,5,10,85,2,6,4,6,4,6,2,7
4,1,16822,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11349,2,3,0,32,NA,58,3,0,3,10,10,80,5,4,2,4,4,2,2,5
4,1,16455,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16418,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16648,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16681,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16428,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16486,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16628,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,2,11266,3,3,0,32,NA,58,3,0,3,10,10,80,4,6,6,4,5,4,6,3
4,1,16510,1,2,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16513,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16612,1,2,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,16659,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16688,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16713,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16559,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16560,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16719,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16751,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11281,4,3,0,32,NA,58,3,0,3,10,10,80,2,6,4,4,2,2,2,3
4,1,16543,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16683,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16832,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11303,4,2,0,32,NA,58,3,0,3,10,10,80,5,4,4,4,4,4,2,5
4,1,16462,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16609,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16717,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16501,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11244,4,3,0,32,NA,58,3,0,13,10,10,80,5,2,5,3,2,4,6,5
4,4,11313,3,3,0,32,NA,58,8,0,13,10,10,80,4,2,2,5,5,5,4,4
4,1,16742,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16632,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16834,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16732,1,2,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,4,11302,4,3,0,32,NA,58,3,0,0,10,10,80,4,2,2,2,2,2,6,3
4,4,11287,4,3,1,32,2,31,3,0,0,10,20,70,2,2,3,4,4,6,2,7
4,1,16649,1,2,1,32,NA,29,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,11355,4,2,0,32,1,58,8,0,13,10,10,80,2,6,2,5,4,2,6,3
4,1,16578,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16369,1,2,1,32,NA,30,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16535,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16777,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,4,11294,4,3,0,32,NA,58,8,0,13,10,10,80,5,2,4,4,2,4,1,3
4,1,16461,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16641,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16484,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16650,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11288,4,3,0,32,NA,58,8,0,3,10,10,80,5,4,2,3,2,2,2,2
2,1,16673,1,3,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16385,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16558,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,2,11289,3,3,0,32,NA,58,13,0,8,10,10,80,4,5,2,2,4,4,6,3
4,1,16790,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16802,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16413,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16586,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,11273,4,2,1,32,NA,31,8,0,3,10,20,70,4,2,2,4,4,2,2,5
4,4,11280,4,3,0,32,2,58,8,0,0,10,10,80,2,2,4,2,2,2,6,7
4,4,11333,4,2,1,32,4,31,8,0,18,10,20,70,6,6,6,6,1,6,6,7
4,1,16584,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11326,4,2,0,32,3.33,58,3,0,8,10,10,80,4,2,2,2,2,2,6,5
4,1,16770,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16368,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16544,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16387,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16541,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
2,1,16830,1,2,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,11352,4,3,0,32,NA,58,8,0,3,10,10,80,1,1,1,1,1,1,1,1
4,4,11261,4,2,1,32,4,31,13,0,3,10,20,70,6,6,2,6,6,6,6,7
4,4,11237,4,2,0,32,NA,58,8,0,0,10,10,80,3,5,3,5,3,4,4,6
2,1,16639,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,2,11265,3,2,1,32,NA,31,3,8,8,10,20,70,2,2,2,2,2,6,2,3
4,4,11338,4,2,1,32,NA,31,3,0,3,10,20,70,4,4,4,4,5,4,2,2
4,1,16421,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16474,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16654,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16393,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16523,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,2,11324,3,2,1,32,NA,24,3,0,8,5,10,85,2,6,6,4,4,2,4,3
2,1,16423,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16408,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16527,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11269,4,3,1,32,NA,29,3,0,3,15,10,75,4,2,3,5,5,2,4,7
4,1,16724,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,3,11233,2,2,0,32,2,58,18,25.5,25.5,10,10,80,7,3,7,3,7,3,5,3
4,1,16809,1,3,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,4,11331,4,3,0,32,NA,58,3,0,8,10,10,80,4,2,4,2,4,2,5,3
4,1,16431,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16384,1,2,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
2,1,16762,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11298,4,3,0,32,NA,29,3,0,8,5,5,90,2,2,4,5,4,5,6,7
4,1,16619,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16624,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16473,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16667,1,2,1,32,NA,29,NA,NA,NA,15,10,75,1,1,1,1,1,1,1,1
4,1,16524,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16692,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16804,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16670,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16738,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11322,4,3,1,32,NA,24,3,0,8,5,10,85,4,4,2,4,5,4,4,3
4,1,16807,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,4,11319,4,3,0,32,NA,58,3,0,35,10,10,80,4,2,2,2,2,2,2,2
4,1,16416,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11337,4,2,0,32,NA,58,3,0,8,10,10,80,5,4,2,3,2,2,6,3
4,1,16443,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16652,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16392,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16458,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16593,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16781,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,4,11325,4,2,1,32,NA,31,8,0,18,10,20,70,5,2,3,4,3,2,6,3
4,4,11329,4,2,0,32,4,58,8,0,3,10,10,80,4,4,6,2,2,6,2,7
4,4,11330,4,2,0,32,NA,58,3,0,3,10,10,80,6,6,6,2,6,6,6,7
4,1,16414,1,3,1,32,NA,24,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16637,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,11286,4,3,1,32,4,24,3,0,25.5,5,10,85,2,2,2,5,2,2,2,3
4,4,11290,4,3,0,32,NA,58,3,3,3,10,10,80,2,6,4,2,2,2,6,3
4,1,16816,1,2,1,32,NA,29,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16367,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
3,1,16411,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16509,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16608,1,3,0,32,NA,29,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,16668,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,4,11235,4,2,0,32,0,29,3,0,3,5,5,90,2,6,6,2,4,6,2,3
2,1,16366,1,2,1,32,NA,29,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,16427,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16590,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16601,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16707,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16711,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16718,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16567,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16449,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16574,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16733,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16676,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16629,1,2,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16794,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16464,1,3,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
4,1,16599,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
4,1,16364,1,3,0,32,NA,58,NA,NA,NA,10,10,80,1,1,1,1,1,1,1,1
2,1,16365,1,2,1,32,NA,31,NA,NA,NA,10,20,70,1,1,1,1,1,1,1,1
